Text,Id,Lenght,Created_at,Source,Favorite_count,Retweet_count,Lang
"b""@rachsyme I'm an older feminist than she is, maybe wasn't as hot or privileged. I feel nothing but anger about how2\x806 https://t.co/50wWRjNGbS""",1.18459E+18,139,10/16/2019 22:14,Twitter Web App,1,0,en
Eric Cartman is awesome. Change my mind #MeToo #MeTooMovement #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG2\x806 https://t.co/wveXuab9rm',1.18459E+18,139,10/16/2019 22:14,Twitter for Android,0,2,en
" @LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18459E+18,140,10/16/2019 22:14,Twitter Web App,0,315,en
 @heyyguido: Can we PLEASE move away from focusing so much on health care in the next debate. We all know where they stand by now.\nWe wan2\x806',1.18459E+18,140,10/16/2019 22:14,Twitter for iPhone,0,50,en
" @girlygirlsguide: What hurts the most is that the people who were meant to protect me &amp; love me had deeply hurt me. Even more so, they s2\x806'",1.18459E+18,144,10/16/2019 22:14,Twitter Web App,0,0,en
" @GrayMattersTwit: You wish you could go back? Suck it up, Cupcake. The only way out is through. \n#Through #MeToo #NeverTrustARepublican2\x806'",1.18459E+18,139,10/16/2019 22:14,Twitter Web Client,0,17,en
" @ArtonFurniture: #MeToo #Feminist #trudeaubrownface \nYou can't pretend to support anything if your the one doing it.\nTime to let this ma2\x806""",1.18459E+18,140,10/16/2019 22:14,Twitter for iPad,0,13,en
 @majesticmayaaa: Dear @TaranaBurke this 42 year old yt guy has raped and has sexual contact with over 600 black women while being H.I.V2\x806',1.18459E+18,139,10/16/2019 22:13,Twitter for iPhone,0,324,en
jackyan Their sales in the US are now. They dropped the MeToo thing here in the states.',1.18459E+18,88,10/16/2019 22:13,Twitter for Android,0,0,en
" @ambertamblyn: Months before MeToo broke us wide open, a man tapped me on the shoulder at a restaurant and said he had read this op-ed I2\x806'",1.18459E+18,140,10/16/2019 22:13,Twitter for Android,0,161,en
 @majesticmayaaa: Dear @TaranaBurke this 42 year old yt guy has raped and has sexual contact with over 600 black women while being H.I.V2\x806',1.18459E+18,139,10/16/2019 22:13,Twitter for iPhone,0,324,en
" @ReadMoreScience: A very courageous individual has asked me to share an anonymous, open letter about sexual assault. I am humbled to use2\x806'",1.18459E+18,140,10/16/2019 22:13,Twitter for Android,0,19,en
This is Denmark.\nThis is the world.\nThis is #metoo https://t.co/hpOVFebKkg',1.18459E+18,74,10/16/2019 22:12,Twitter Web App,0,0,en
 @jodikantor: This story by @lisaxmiller goes in my personal canon of the very best #metoo writing. Stay until the end. https://t.co/Fod92\x806',1.18459E+18,140,10/16/2019 22:12,Twitterrific for iOS,0,20,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18459E+18,140,10/16/2019 22:11,Twitter for iPhone,0,333,en
" @TheView: ""So much goes into the thought of admitting this, not only to the world, but to yourself. I have never really been ready for t2\x806'",1.18459E+18,140,10/16/2019 22:11,Twitter for iPhone,0,7,en
Cptnrwrpnts That2\x80\x99s a metoo moment',1.18459E+18,34,10/16/2019 22:11,Twitter for iPhone,2,0,en
 @rdg71: @JarvisDupont I started taking Hormones yesterday. Hey Presto I reversed the car in to the garage door.\nLove being a Woman\n#MeToo',1.18459E+18,140,10/16/2019 22:11,Twitter for iPad,0,4,en
Trump was pulling punches and being kind #MeToo #MeTooMovement #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG2\x806 https://t.co/dJJ9ZdnGzw',1.18459E+18,140,10/16/2019 22:10,Twitter for Android,0,1,en
 @TheInquisitor10: An excellent article which challenges the 2\x80\x9cI believe2\x80\x9d policy of MeToo in favour of due process &amp; the presumption of in2\x806',1.18459E+18,144,10/16/2019 22:10,Twitter for iPhone,0,7,en
 @tba2012: Talk about getting \0\x9f\x8df potted #MeToo #MeTooMovement #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG #KAG2020 #QAnon #QArmy2\x806',1.18459E+18,139,10/16/2019 22:10,mediairani,0,2,en
"b""@tonygoldmark Didn't she have a really bad take on MeToo a while back?""",1.18459E+18,70,10/16/2019 22:10,Twitter for Android,2,0,en
" @meera_mitun: Those horrible 25 minutes with @directorcheran inside #BiggBossTamil3 house, that paved way for my eviction from BB. Will2\x806'",1.18459E+18,139,10/16/2019 22:10,Twitter for Android,0,88,en
 @tba2012: Talk about getting \0\x9f\x8df potted #MeToo #MeTooMovement #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG #KAG2020 #QAnon #QArmy2\x806',1.18459E+18,139,10/16/2019 22:10,StopMadness2,0,2,en
"Biden is definitely old-school! He needs a #crashcourse in #womenstudies! After #MeToo movement, women have much le2\x806 https://t.co/9UkXXlZLvQ'",1.18459E+18,140,10/16/2019 22:09,Twitter Web App,0,0,en
 @4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18459E+18,144,10/16/2019 22:09,Twitter for iPhone,0,71,en
 @CannonCagle: my #MeToo story https://t.co/PjuNjlUnCj https://t.co/JTAggSyvml',1.18459E+18,80,10/16/2019 22:09,Twitter for iPhone,0,2,en
 @majesticmayaaa: Dear @TaranaBurke this 42 year old yt guy has raped and has sexual contact with over 600 black women while being H.I.V2\x806',1.18459E+18,139,10/16/2019 22:09,Twitter for iPhone,0,324,en
EE why don2\x80\x99t you have a policy in place for customers affected by domestic abuse? #day175 #MeToo\xc20#StopHarassment2\x806 https://t.co/FzwbPKN3PF',1.18459E+18,138,10/16/2019 22:09,Twitter for iPhone,0,0,en
Now the subject of numerous MeToo allegations https://t.co/Ji8SXbybQ2',1.18459E+18,69,10/16/2019 22:09,Twitter for iPad,1,0,en
 @theshadowlooms: Nature helps healing #natureheals; mellow autumn fruitfulness #16. I love birch trees! Wish you all a great Tuesday! #S2\x806',1.18459E+18,140,10/16/2019 22:08,Twitter for iPhone,0,11,en
Anyone else get stuff all sleep but still gotta go to work? #MeToo #nosleep #tired',1.18459E+18,82,10/16/2019 22:08,Twitter for iPhone,1,0,en
NatPurser https://t.co/G77O5w4D04 This article didn2\x80\x99t age well..also he describes flirting as a 2\x80\x9clife force2\x80\x9d and a2\x806 https://t.co/V0qR9Lit',1.18459E+18,140,10/16/2019 22:08,Twitter for iPhone,1,0,en
Talk about getting \0\x9f\x8df potted #MeToo #MeTooMovement #samich #MAGA #Blexit #WalkAway #WeBuildTheWall #KAG #KAG20202\x806 https://t.co/wmCNm42OTi',1.18459E+18,136,10/16/2019 22:08,Twitter for Android,0,2,en
" @Luxymoo: Hey Kai, remember when I told you my metoo story because our stories were so similar and asked you to keep it confidential, an2\x806'",1.18459E+18,140,10/16/2019 22:08,Twitter for iPhone,0,111,en
" @hrw: As #MeToo turns 2, these amazing women discuss the future of the movement. https://t.co/AzuqDXQ2CE https://t.co/I59L7bSMLf'",1.18459E+18,131,10/16/2019 22:07,Twitter for iPhone,0,16,en
" @Essence: On the second anniversary of #MeToo, @taranaBurke gets real about the movement and its future: https://t.co/lzonDHbz70 https:/2\x806'",1.18459E+18,140,10/16/2019 22:07,Twitter for iPhone,0,10,en
" @Alyssa_Milano: Thank you, @TaranaBurke, for your life work. I2\x80\x99m so glad it2\x80\x99s you leading the way. #MeToo #MeTooVoter'",1.18459E+18,120,10/16/2019 22:07,Twitter for iPhone,0,52,en
Team older feminist: am I allowed nuanced feelings about #MeToo? https://t.co/5yh6BWqRwU',1.18459E+18,88,10/16/2019 22:07,Twitter Web Client,0,0,en
 @manny_ottawa: What a year on twitter- I2\x80\x99ve seen\n\nLiberal:\n1. Lawyers - defend attack on Rule of Law- #ObstructionOfJustice \n\n2. Feminis2\x806',1.18459E+18,140,10/16/2019 22:07,Twitter for iPhone,0,100,en
I just signed this petition on OrganizeFor with @ColorOfChange. Will you join me? #O4 https://t.co/a7MTmE5awN via @ColorOfChange',1.18459E+18,128,10/16/2019 22:07,Twitter Web App,0,0,en
" @whathappensHK: WE ARE NEITHER RIOTERS NOR COCKROACHES. We are just normal HKGERS who love HK so much, fight for human rights and agains2\x806'",1.18459E+18,140,10/16/2019 22:06,Twitter for Android,0,9,en
" @PushkinPress: Don't miss the chance to see Ayelet Gundar-Goshen at @litsouthbank this Friday speaking on the power of #MeToo in today's2\x806""",1.18459E+18,140,10/16/2019 22:06,Twitter for iPhone,0,1,en
mdudas Have you listened to the rules of dating that colleges tell entering freshman? Insane stuff. There are cons2\x806 https://t.co/8nTa6IQPUZ',1.18459E+18,140,10/16/2019 22:06,Twitter for iPhone,1,0,en
 @hrw: The #MeToo Movement2\x80\x99s Powerful New Tool https://t.co/vK7utn7JYw #TimesUp https://t.co/oF12hdI4K,1.18459E+18,105,10/16/2019 22:06,Twitter for iPhone,0,15,en
 @manny_ottawa: What a year on twitter- I2\x80\x99ve seen\n\nLiberal:\n1. Lawyers - defend attack on Rule of Law- #ObstructionOfJustice \n\n2. Feminis2\x806',1.18459E+18,140,10/16/2019 22:05,Twitter Web Client,0,100,en
tariqnasheed @MetroUK Where was #MeToo',1.18459E+18,39,10/16/2019 22:05,Twitter for Android,2,0,en
 @baphometx: The founder of #MeToo is using 2nd anniversary of the movement to launch a new effort intended to mobilize voters heading in2\x806',1.18459E+18,140,10/16/2019 22:05,TweetDeck,0,1,en
" @ecclespenor: My Dystopian Thriller, DAEIOS: 140 FEET DOWN will be released November 9, 2019. For a book description visit https://t.co/2\x806'",1.18459E+18,140,10/16/2019 22:04,Twitter Web App,0,38,en
 @girlnamedanne: Abilene is small. This church was next door to me and I went there often in the 90s. It2\x80\x99s likely I know the victims and2\x806',1.18459E+18,139,10/16/2019 22:04,Twitter for iPhone,0,6,en
" @ReadMoreScience: A very courageous individual has asked me to share an anonymous, open letter about sexual assault. I am humbled to use2\x806'",1.18459E+18,140,10/16/2019 22:04,Twitter for Android,0,19,en
" @LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18459E+18,140,10/16/2019 22:04,Twitter for Android,0,315,en
" @LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18459E+18,140,10/16/2019 22:04,Twitter Web App,0,315,en
 @manny_ottawa: What a year on twitter- I2\x80\x99ve seen\n\nLiberal:\n1. Lawyers - defend attack on Rule of Law- #ObstructionOfJustice \n\n2. Feminis2\x806',1.18459E+18,140,10/16/2019 22:03,Twitter for Android,0,100,en
" @tanzinavega: In the aftermath of the #MeToo allegations in professional circles women and women of color didn't just get these roles be2\x806""",1.18459E+18,140,10/16/2019 22:03,Twitter for iPhone,0,18,en
" @AmandaMarcotte: Everyone likes to reference The Handmaid's Tale, but #MeToo feels more like The Stepford Wives or Rosemary's Baby. It t2\x806""",1.18459E+18,140,10/16/2019 22:02,Twitter for iPhone,0,5,en
 @lawsocietymb: What constitutes sexual harassment? What to do in the initial days following a complaint? How can the Law Society2\x80\x99s Equit2\x806',1.18459E+18,140,10/16/2019 22:02,Twitter Web App,0,9,en
" @MaryLSchmidt: ""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG \nhttps://t.co/UZ809MVCHu #IAG #kidlit #picture2\x806'",1.18459E+18,140,10/16/2019 22:02,Twitter for Android,0,3,en
3.32  I have been poisoned and continue to be poisoned. I cannot breathe. My dead body will be found. $GE #GE #MeToo',1.18459E+18,116,10/16/2019 22:02,Twitter for Android,0,0,en
" @sooolaymen: sexual harassment exercised on men is socially approved, one of six men experiences sexual harassment in his life, and feel2\x806'",1.18459E+18,140,10/16/2019 22:02,Twitter for Android,0,1,en
 @manny_ottawa: What a year on twitter- I2\x80\x99ve seen\n\nLiberal:\n1. Lawyers - defend attack on Rule of Law- #ObstructionOfJustice \n\n2. Feminis2\x806',1.18459E+18,140,10/16/2019 22:02,Twitter Web App,0,100,en
" @ActivateActivsm: Feds take down the world's 'largest dark web child porn marketplace' #SmartNews #MeToo #SaveOurChildren  https://t.co/2\x806""",1.18459E+18,140,10/16/2019 22:01,Twitter Web App,0,2,en
tariqnasheed @MetroUK #MeToo where the hell they be at',1.18459E+18,55,10/16/2019 22:01,Twitter for iPhone,6,0,en
" @AmandaMarcotte: Everyone likes to reference The Handmaid's Tale, but #MeToo feels more like The Stepford Wives or Rosemary's Baby. It t2\x806""",1.18459E+18,140,10/16/2019 22:01,Twitter for Android,0,5,en
" @LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18459E+18,140,10/16/2019 22:01,Twitter for iPhone,0,315,en
" @CindiMadsen: 2\x80\x9cWe will talk. I love that, Mom. You should blog about this so we can help other girls, and that should be the title.2\x80\x9d\n\nA2\x806'",1.18459E+18,139,10/16/2019 22:01,Twitter for iPad,0,80,en
if she only fuck you when she off mimosas it2\x80\x99s the same thing #metoo https://t.co/8HhVy0kvNR',1.18459E+18,92,10/16/2019 22:01,Twitter for iPhone,0,0,en
" @ambertamblyn: Months before MeToo broke us wide open, a man tapped me on the shoulder at a restaurant and said he had read this op-ed I2\x806'",1.18459E+18,140,10/16/2019 22:00,Twitter for Android,0,161,en
" @likethchampagne: @sadydoyle always validates feelings that I didn\'t know how to express. In ""Driven from the Village with Pitchforks,""2\x806'",1.18459E+18,139,10/16/2019 22:00,Twitter for iPhone,0,6,en
"b""Chanel Miller's memoir KNOW MY NAME and a work by #MeToo reporters @jodikantor and Meghan Twohey in their2\x806 https://t.co/5gs8ck3eaM""",1.18459E+18,130,10/16/2019 22:00,Hootsuite Inc.,0,0,en
Speak your mind. Stand your ground. Sing your song. #NotMe #MeToo #Weinstein',1.18459E+18,76,10/16/2019 22:00,SocialOomph,0,0,en
These are the facts.\n The Jordie Chandler Settlement revisited #SquareOneMJ https://t.co/pSMMnNQxWa\n #BelieveSurvivors #metoo',1.18459E+18,125,10/16/2019 22:00,CandyPin,0,0,en
How to Stop the Abuse of Location Data - The New York Times https://t.co/Fl0aLXJx2e #metoo https://t.co/n7ObWqjgqF',1.18459E+18,114,10/16/2019 21:59,Twibble.io,0,0,en
 @abc730: Pulitzer Prize winning reporter @RonanFarrow reveals the personal cost of exposing superstar film producer and sexual predator2\x806',1.18459E+18,139,10/16/2019 21:59,Twitter for Android,0,39,en
"b""Dragon Con co-founder fights charge based on artist's photo - WHEC https://t.co/Qtti7xBPD9 #metoo https://t.co/o05JNCQ5tE""",1.18459E+18,121,10/16/2019 21:59,Twibble.io,0,0,en
" @k_ophelia: Couple of minutes to this conversation. I2\x80\x99m keen to hear thoughts, especially since we keep exposing abusers #onhere and the2\x806'",1.18459E+18,140,10/16/2019 21:59,Twitter for iPhone,0,11,en
"b""Feds take down the world's 'largest dark web child porn marketplace' #SmartNews #MeToo #SaveOurChildren  https://t.co/AVLOiL6WvJ""",1.18459E+18,128,10/16/2019 21:59,Twitter for iPhone,2,2,en
Based @TheBabylonBee. \n#tsumanidemocratic #NBA #KAG2020 #Imwithher #metoo #resist #impeach https://t.co/oMlnSrzp5W',1.18459E+18,114,10/16/2019 21:59,Twitter for Android,1,0,en
 @jodikantor: This story by @lisaxmiller goes in my personal canon of the very best #metoo writing. Stay until the end. https://t.co/Fod92\x806',1.18459E+18,140,10/16/2019 21:59,Twitter for Android,0,20,en
"rachsyme I think we spend a lot of time thinking about all the men we 2\x80\x9clost2\x80\x9d to #MeToo,  or rather the shitty men2\x806 https://t.co/W0tXaKp4el'",1.18459E+18,139,10/16/2019 21:58,Twitter for iPhone,0,0,en
 @Leahgreenb: Questions on:\n\n-Puerto Rico: 0\n-Police Violence: 0\n-#MeToo: 0\n-Climate Justice: 0\n-White Supremacy: 0\n-Affordable Housing:2\x806',1.18459E+18,139,10/16/2019 21:58,Twitter for iPhone,0,414,en
" @ambertamblyn: Months before MeToo broke us wide open, a man tapped me on the shoulder at a restaurant and said he had read this op-ed I2\x806'",1.18459E+18,140,10/16/2019 21:58,Twitter for Android,0,161,en
" @Essence: On the second anniversary of #MeToo, @taranaBurke gets real about the movement and its future: https://t.co/lzonDHbz70 https:/2\x806'",1.18459E+18,140,10/16/2019 21:58,Twitter Web App,0,10,en
" @nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18459E+18,140,10/16/2019 21:58,Twitter for iPhone,0,281,en
" @AmandaMarcotte: Everyone likes to reference The Handmaid's Tale, but #MeToo feels more like The Stepford Wives or Rosemary's Baby. It t2\x806""",1.18459E+18,140,10/16/2019 21:57,Twitter Web App,0,5,en
" @TheJHF: Learning about consent MUST be a part of all comprehensive, inclusive sexual education: https://t.co/15RRV6Hdv7 https://t.co/HG2\x806'",1.18459E+18,140,10/16/2019 21:57,Twitter for Android,0,7,en
 @BreakfastNT: Busy show from 7am with Shane &amp; @kierancuddihy on @BreakfastNT:\n\nTo deal or not to deal \n@CGreenUK @Pwebstertimes \n\n2 year2\x806',1.18459E+18,144,10/16/2019 21:56,Twitter for iPhone,0,1,en
" @LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18459E+18,140,10/16/2019 21:56,Twitter for iPhone,0,315,en
" @ArtonFurniture: #MeToo #Feminist #trudeaubrownface \nYou can't pretend to support anything if your the one doing it.\nTime to let this ma2\x806""",1.18459E+18,140,10/16/2019 21:56,Twitter for iPad,0,13,en
